,expected_timing_alpha_60d,regime_baseline_60d,expected_net_return_60d,raw_probability,probability_positive,forecast_percentile,expert,model_train_end,calibration_method,calibration_samples,calibration_brier,calibration_ece,price_to_ma200,ma50_to_ma200,drawdown_60d,momentum_20d,Breadth_Score_change_5d,Risk_Score_change_5d
2015-07-15,,,,,,,,,,,,,0.055635440994813656,0.041314433974011466,-0.0037007174510098606,0.01685558759750938,-3.367103152874293,-3.827880618606514
2015-07-16,,,,,,,,,,,,,0.06983313045462869,0.041517845134163345,0.0,0.028390999235543335,3.3108201203060332,-2.1538880531399087
2015-07-17,,,,,,,,,,,,,0.08479249049284676,0.04210197608419053,0.0,0.028559005930335335,2.2072134135373602,0.34752903618885966
2015-07-20,,,,,,,,,,,,,0.08760480513121927,0.042540466271314026,0.0,0.03721931250489474,1.4714756090249068,-1.3012136341263272
2015-07-21,,,,,,,,,,,,,0.08602993159315364,0.04271341769667081,-0.0006140668751176692,0.028997626367743612,0.9809837393499379,-1.5115504848063495
2015-07-22,,,,,,,,,,,,,0.0729502398872115,0.04283151208116531,-0.011931872087244222,0.016517901949232527,0.6539891595666205,-2.4498365893492178
2015-07-23,,,,,,,,,,,,,0.06818283907814049,0.04297305959154385,-0.015616853604309977,0.017964342243297127,0.4359927730444042,-1.464112415900786
2015-07-24,,,,,,,,,,,,,0.05693916550466116,0.04284952872627401,-0.025267698631702862,0.009999727929236313,-5.264893706859283,-2.7956539008530683
2015-07-27,,,,,,,,,,,,,0.04756181110376123,0.04238950722301693,-0.033339203694671915,0.008328024537983536,-14.621040249017298,-3.9262680622024817
2015-07-28,,,,,,,,,,,,,0.0558378091895575,0.041985483980552685,-0.025004257704414057,0.041615833624693455,-9.747360166011532,-15.386952804968246
2015-07-29,,,,,,,,,,,,,0.05892782778319705,0.04143143548456352,-0.02131971138711808,0.04184147037805319,-6.498240110674345,-11.87888004841507
2015-07-30,,,,,,,,,,,,,0.06295582371722386,0.0409029712205331,-0.016669529314040976,0.038547028065227806,-4.332160073782887,-12.590847319360364
2015-07-31,,,,,,,,,,,,,0.06072948111717502,0.04034452135920574,-0.017810115377261626,0.037054566486171225,2.6674488397002847,-15.259660490856447
2015-08-03,,,,,,,,,,,,,0.056412235111820364,0.03960112153586204,-0.020881102552504638,0.0362117494129377,12.88941033757797,-13.154503682809022
2015-08-04,,,,,,,,,,,,,0.05340941944476696,0.038822233432466824,-0.022723375711152682,0.03167548940589815,8.592940225051976,-7.983160380637472
2015-08-05,,,,,,,,,,,,,0.06053846931511475,0.038463454332529734,-0.015178172236401721,0.05806398219882736,5.728626816701308,-4.8795839865466775
2015-08-06,,,,,,,,,,,,,0.04270250068266779,0.03758970499007308,-0.030970411347921,0.04168627331423691,-1.736471011088021,-4.746034936336571
2015-08-07,,,,,,,,,,,,,0.040680921140727744,0.03686510284785016,-0.032198980297926116,0.02470902448968837,-6.713202896280897,1.0317376392272593
2015-08-10,,,,,,,,,,,,,0.05177441896088575,0.03641743618672022,-0.02114425334661374,0.018531941585473666,-10.031024153076153,-0.5927862704509721
2015-08-11,,,,,,,,,,,,,0.03765162700125213,0.03577139704270538,-0.033690264842270556,-0.0010884912575414019,-12.24290499093965,4.843698817441734
2015-08-12,,,,,,,,,,,,,0.040608263035318615,0.03528361851767525,-0.030356417006098257,0.0012682639217300729,-13.717492216181974,-0.039537135269924306
2015-08-13,,,,,,,,,,,,,0.038304320808014936,0.03471273864750457,-0.03193539430404735,-0.014293261227072307,-9.144994810787992,-0.5443892147148688
2015-08-14,,,,,,,,,,,,,0.03935809082654251,0.034395730138200964,-0.03044410975970302,-0.027114778954134833,-6.0966632071919875,0.2900149042820459
2015-08-17,,,,,,,,,,,,,0.04739765843255772,0.03423822480191663,-0.022372604696733966,-0.022372604696733966,1.491113417427563,0.3760440820392432
2015-08-18,,,,,,,,,,,,,0.04146907285981949,0.03421969261607205,-0.027373195117754934,-0.026775570233379953,0.9940756116183707,4.900375871485579
2015-08-19,,,,,,,,,,,,,0.03414590222372316,0.034199709161661485,-0.033778175195760096,-0.022110118210841523,0.6627170744122424,5.559726815566435
2015-08-20,,,,,,,,,,,,,0.005212070030132354,0.03349237103346647,-0.060537230905102324,-0.04563302151735116,-10.669299728169605,4.275116477625943
2015-08-21,,,,,,,,,,,,,-0.03880603842347574,0.032087396248826394,-0.1015969510484398,-0.07830791316712127,-23.77953315211307,4.967136299143263
2015-08-24,,,,,,,,,,,,,-0.07569966986245469,0.03030260163540288,-0.13616443355993701,-0.1063715734187971,-38.07524432363093,25.442830474923028
2015-08-25,,,,,,,,,,,,,-0.07905374043658886,0.028582336982172274,-0.13941051610920963,-0.11734026462046987,-42.05016288242062,22.30929834852344
2015-08-26,,,,,,,,,,,,,-0.03277629080802724,0.027436212148231665,-0.09606962383943096,-0.07637827523660323,-44.70010858828042,23.89808858925069
2015-08-27,,,,,,,,,,,,,-0.008484558328063163,0.026615571448419084,-0.07317071755447901,-0.05745900277149296,-35.355627947742505,14.627617526677298
2015-08-28,,,,,,,,,,,,,-0.00886731238599292,0.02551003075680547,-0.07334646572816317,-0.05654339473495318,-23.570418631828346,2.630373885530787
2015-08-31,,,,,,,,,,,,,-0.02128390836941585,0.024333102525798456,-0.08483943884761425,-0.06532233874950744,-15.713612421218901,-16.24100287292282
2015-09-01,,,,,,,,,,,,,-0.051827438948144566,0.022570112461134162,-0.11344105784878433,-0.09282702551454747,-10.475741614145932,-3.7232883188222843
2015-09-02,,,,,,,,,,,,,-0.02515532524882136,0.02120358557837343,-0.08843651001119046,-0.07438740258341847,-6.983827742763956,-18.200978866242323
2015-09-03,,,,,,,,,,,,,-0.030000914251617772,0.019858212031593103,-0.09291087137728826,-0.06392009155832534,-4.655885161842638,-7.849169492120964
2015-09-04,,,,,,,,,,,,,-0.04151141048246765,0.018418722783186015,-0.10370266513437665,-0.07388263019030716,-3.1039234412284262,-0.04906506199355931
2015-09-08,,,,,,,,,,,,,-0.014614325842458031,0.01749685160823078,-0.0784347489027889,-0.05852802698665849,-2.069282294152284,-1.5919707630118864
2015-09-09,,,,,,,,,,,,,-0.025732164429429383,0.016915873261523995,-0.08878771622537895,-0.05701841695107723,-1.3795215294348562,-13.036032141026908
2015-09-10,,,,,,,,,,,,,-0.015223265180749013,0.016431248355698758,-0.07887343027069715,-0.050035924658828,-0.9196810196232377,-1.703221187961546
2015-09-11,,,,,,,,,,,,,-0.00986495136169574,0.015906698954829546,-0.07378514709607153,-0.043230330440536924,-0.6131206797488252,0.24549727038456126
2015-09-14,,,,,,,,,,,,,-0.012924791199132035,0.01533939572574039,-0.076592113077666,-0.04759705323075869,-0.4087471198325502,1.5965910630101803
2015-09-15,,,,,,,,,,,,,-0.0013823669375480074,0.015024692975772691,-0.0657134244332176,-0.04433265674090392,-0.27249807988836683,0.6731512065517791
2015-09-16,,,,,,,,,,,,,0.004152028007000208,0.014766500108988945,-0.060449320551612784,-0.03400700584008931,5.37389016896331,-0.8754170089573279
2015-09-17,,,,,,,,,,,,,0.004376888422338965,0.014809868418562688,-0.06009847700389914,-0.027240433958808152,9.138149001531097,-0.573057179256935
2015-09-18,,,,,,,,,,,,,-0.009965982911275373,0.01467108369159531,-0.07346643579802437,-0.013762338773018468,6.092099334354065,0.18604874774661084
2015-09-21,,,,,,,,,,,,,-0.006929344575589247,0.014283837035510505,-0.07056401600026463,0.0345423305101098,4.061399556236044,1.4573464971042824
2015-09-22,,,,,,,,,,,,,-0.02177020670598151,0.013318265455978251,-0.08446008971498187,0.05985438184495351,2.7075997041573627,0.6604997412185014
2015-09-23,,,,,,,,,,,,,-0.021014905009751228,0.012229391622488706,-0.08375637168729566,0.06466979374451265,-3.7504890861173124,0.7262728746165408
2015-09-24,,,,,,,,,,,,,-0.02459900529816539,0.011029401729712562,-0.08709841578579813,0.009924667087456429,-8.055881612967099,1.4111083864994782
2015-09-25,,,,,,,,,,,,,-0.03282665754827718,0.009428809386419212,-0.0948379359577427,-0.023377787920222826,-5.370587741978065,-5.576207929620736
2015-09-28,,,,,,,,,,,,,-0.06026271540609518,0.007029413159838072,-0.12060647699113325,-0.05100073491880319,-3.5803918279853773,-3.594612378482921
2015-09-29,,,,,,,,,,,,,-0.06500870643605738,0.00450604673797117,-0.12518013643802917,-0.04408045899576052,-2.386927885323585,4.929749855053387
2015-09-30,,,,,,,,,,,,,-0.04349151796679829,0.0022650649384157173,-0.1050398164269345,0.009476235614368056,-1.5912852568823905,4.346229174972962
2015-10-01,,,,,,,,,,,,,-0.039244250055290975,0.00028159323744381126,-0.10099419936733556,-0.013775989817559786,-1.060856837921594,8.606895385965373
2015-10-02,,,,,,,,,,,,,-0.02265440254128559,-0.0014460099968971463,-0.08525150049627284,0.008443901089020045,-0.7072378919477293,0.8867524855261735
2015-10-05,,,,,,,,,,,,,-0.008876469418278354,-0.002672110665953964,-0.07214734529591116,0.03520630778534706,-0.471491927965153,8.233990916563656
2015-10-06,,,,,,,,,,,,,-0.013660097386239745,-0.003682382109657545,-0.07654474883605822,0.0020508586499765613,-0.3143279519767687,-6.047535018775221
2015-10-07,,,,,,,,,,,,,-0.007836885485195677,-0.004760391459307178,-0.07100378536759733,0.01951678129723322,-0.2095519679845125,-7.523571789307411
2015-10-08,,,,,,,,,,,,,-0.003995054176871737,-0.005845555550048398,-0.06731009985513647,0.01255346528431911,-0.139701311989675,-12.340694455958584
2015-10-09,,,,,,,,,,,,,0.0003700853865800102,-0.006979155723696895,-0.06308829942208372,0.011548991727405644,-0.0931342079931166,-1.362712884779853
2015-10-12,,,,,,,,,,,,,0.0026596705309847035,-0.008047204947528974,-0.06080197743170046,0.01709984923195007,-0.0620894719954111,-9.888492569406509
2015-10-13,,,,,,,,,,,,,-0.003902518340721195,-0.009112649000213024,-0.0662968292328534,-0.001238122240271533,-0.0413929813302741,-1.3900434832023905
2015-10-14,,,,,,,,,,,,,-0.005575410402212433,-0.010163527852777965,-0.05711500359338051,-0.008425374367799665,-0.0275953208868494,0.6654699397731036
2015-10-15,,,,,,,,,,,,,0.010565514911736962,-0.01116165596658536,-0.03846801410037215,0.00748606597455459,5.537158674964322,-0.18496027522752456
2015-10-16,,,,,,,,,,,,,0.014522646828049712,-0.011808077358340552,-0.034449531777319464,0.02629328677592535,9.246994672198435,0.5962482791935173
2015-10-19,,,,,,,,,,,,,0.020028376137869675,-0.012354606843762106,-0.028912582966219014,0.02895530345822306,11.720218670354514,1.0841690688222911
2015-10-20,,,,,,,,,,,,,0.01442010261003146,-0.013285042050215856,-0.033913866706379414,0.03919304978316229,13.36903466912523,0.8021706614152038
2015-10-21,,,,,,,,,,,,,0.007846149604348263,-0.014103024803994169,-0.03980780281279772,0.032059820573744124,14.468245334972378,0.4980679251787308
2015-10-22,,,,,,,,,,,,,0.027937800331250928,-0.01462298107501847,-0.02025031975662117,0.056936352759891395,20.75660800109269,-8.046745734197472
2015-10-23,,,,,,,,,,,,,0.05619782948918184,-0.014586584122110113,0.0,0.09580285310118075,30.504405334061797,-7.776930553252754
2015-10-26,,,,,,,,,,,,,0.05631203637494919,-0.01460322980576001,0.0,0.12861302022649634,31.447381333818967,-15.103812330548251
2015-10-27,,,,,,,,,,,,,0.0578585656042665,-0.014808113546006196,0.0,0.1368254652082732,32.076032000323764,-13.605683958424585
2015-10-28,,,,,,,,,,,,,0.06599352432799788,-0.014775336885845869,0.0,0.12047959689469123,38.050688000215835,-12.616851563181626
2015-10-29,,,,,,,,,,,,,0.06363508504346838,-0.01465745869464885,-0.001578715563787525,0.11367636707839068,19.811569777921672,-2.262220407408492
2015-10-30,,,,,,,,,,,,,0.058159421093259,-0.014103176331996314,-0.006051501888259869,0.08960689545966605,7.652157629725558,0.229395976669295
2015-11-02,,,,,,,,,,,,,0.06938716224055441,-0.012444982111746716,0.0,0.08635107640321249,5.101438419817043,6.221566213478866
2015-11-03,,,,,,,,,,,,,0.07241354329663552,-0.009963258746876091,0.0,0.09533331861913474,3.400958946544698,-3.2136169174235576
2015-11-04,,,,,,,,,,,,,0.0718273913266898,-0.007390727833676225,0.0,0.08889487306192234,-3.288249591192418,-5.286706733125008
2015-11-05,,,,,,,,,,,,,0.06837090044148741,-0.005695809310763522,-0.0026950300908936686,0.08165959406889445,-2.192166394128286,-3.1159890316133456
2015-11-06,,,,,,,,,,,,,0.06855583775241558,-0.004465658101102221,-0.0019993672924620842,0.07753665173336066,4.094111292803369,-7.277418709220939
2015-11-09,,,,,,,,,,,,,0.05669927972749633,-0.003409061576791772,-0.012606396541275267,0.06348908588625912,2.7294075285355817,-9.046326962810348
2015-11-10,,,,,,,,,,,,,0.05338622084852673,-0.0022752696733527866,-0.015127475081045949,0.06767200047758037,-3.7359505365318384,0.2972740899751827
2015-11-11,,,,,,,,,,,,,0.05145245275113952,-0.0005818295306386778,-0.016344634017695703,0.06806392658371063,-8.04618924657678,2.6784832582432614
2015-11-12,,,,,,,,,,,,,0.040704359502206966,0.0004729801269749423,-0.02590824077189169,0.040586925652846384,-10.919681719940066,0.9362069846302106
2015-11-13,,,,,,,,,,,,,0.019821436730943498,0.0012784846420439422,-0.04503566938937409,0.015908053341876505,-23.94645447996005,6.665407614804991
2015-11-16,,,,,,,,,,,,,0.03400377666986243,0.0025714526843212404,-0.03129887457792013,0.024645669954227456,-27.07541409775114,6.9538490082275
2015-11-17,,,,,,,,,,,,,0.03420979898234533,0.0033852235538438524,-0.030689972445959612,0.030597509439623805,-23.605831620722984,6.990039594776867
2015-11-18,,,,,,,,,,,,,0.05349984917048167,0.004709602968675952,-0.012084685293966668,0.05682670039011217,-15.737221080481994,5.784032838321075
2015-11-19,,,,,,,,,,,,,0.05372003870385589,0.005875941293423725,-0.011389165901595333,0.03645981057036751,0.61963039078978,6.119590733679516
2015-11-20,,,,,,,,,,,,,0.06026244923651358,0.007011507204731426,-0.004694612492446071,0.015073479620780095,11.524198038304295,4.093971805623454
2015-11-23,,,,,,,,,,,,,0.0566155925647025,0.0081439049761165,-0.0075636658374927945,0.011519441725396318,13.238354247758412,3.63026141198786
2015-11-24,,,,,,,,,,,,,0.05518286419438656,0.009106498203413027,-0.008433208484017296,0.00857788669776638,19.936680609616726,3.2702877910753756
2015-11-25,,,,,,,,,,,,,0.05561481674369695,0.00998891290395143,-0.0075636658374927945,0.001140167388984814,18.84667596196671,0.22906502040007126
2015-11-27,,,,,,,,,,,,,0.056652150941675083,0.010941834992048705,-0.006172627052750235,0.004128639328301542,12.56445064131114,7.417420047083198
2015-11-30,,,,,,,,,,,,,0.05358880628780183,0.012177073908480551,-0.008693920701611235,0.006088345522686778,13.93185598309632,4.6904902153271735
2015-12-01,,,,,,,,,,,,,0.06368532777803404,0.013512336922642199,0.0,0.0047985479146710475,20.399015099841996,17.72085943709699
2015-12-02,,,,,,,,,,,,,0.05673504399232554,0.01504741038618529,-0.006165265908245177,-0.004869058887645883,19.15489895545023,4.082431380938118
2015-12-03,,,,,,,,,,,,,0.03855562938457435,0.016324136645091913,-0.023011249132373846,-0.02182202849019521,12.769932636966814,5.619679125480758
2015-12-04,,,,,,,,,,,,,0.06246536372363143,0.018065796828216296,-0.00017345360595866222,0.0037486988477675176,14.0688439802001,-0.33056494079652055
2015-12-07,,,,,,,,,,,,,0.05733215972828698,0.019902266893726317,-0.004689119861168378,-0.0014811911144626544,9.379229320133398,11.30494396266323
2015-12-08,,,,,,,,,,,,,0.05709352714904825,0.02228308380628663,-0.004602106594760569,0.00933358159173614,6.252819546755589,0.3063465998209409
2015-12-09,,,,,,,,,,,,,0.04079243969697388,0.024506986073072445,-0.019711476899445857,-0.0034428461618770667,-1.3870091910518383,13.864912274719686
2015-12-10,,,,,,,,,,,,,0.04523999586601546,0.02640337103319368,-0.015282752294786928,0.0022980708553137497,-0.9246727940345565,16.374388336722035
2015-12-11,,,,,,,,,,,,,0.021034564509361697,0.02783405908113168,-0.037947022599386315,-0.011156794381485313,-11.727559640467483,5.720237411402664
2015-12-14,,,,,,,,,,,,,0.02863288504277084,0.029095563432308458,-0.030652947551124465,0.01629656760166398,-24.485039760311643,6.103357290866171
2015-12-15,,,,,,,,,,,,,0.03469857946163257,0.03015116151496855,-0.024748076899388627,0.007987917013480006,-27.434470951318872,3.9337608957975476
2015-12-16,,,,,,,,,,,,,0.04978011502979984,0.03150696520801022,-0.010246367142415558,0.02233378706069966,-12.734091745323695,1.4945280090152977
2015-12-17,,,,,,,,,,,,,0.03427954708397318,0.03252814914642932,-0.024661206864694973,-0.011528629162960824,-14.044950052438018,1.637399228208892
2015-12-18,,,,,,,,,,,,,0.01427592920461862,0.033119247447912725,-0.04337041984366541,-0.031171836321603807,-14.918855590514234,11.14616289645096
2015-12-21,,,,,,,,,,,,,0.025333932347706645,0.033803496383462805,-0.032743987347483294,-0.026998749868434646,-9.945903727009494,1.1998502317079556
2015-12-22,,,,,,,,,,,,,0.03173471263118888,0.034444997842150826,-0.02638585993599829,-0.017771498814457942,-12.186158040228552,1.9356172254889543
2015-12-23,,,,,,,,,,,,,0.038985242188954494,0.035297696290375935,-0.01915674047014948,-0.009610668287246105,-19.235216471263477,3.304330713623102
2015-12-24,,,,,,,,,,,,,0.03842490206534399,0.03621089747850359,-0.019330695387108077,-0.010653911450722253,-7.26792209195343,1.1751099576952555
2015-12-28,,,,,,,,,,,,,0.037477031227439506,0.03677360380284789,-0.019853276296554978,-0.0125651445716356,6.265829716475494,1.0175852909599996
2015-12-29,,,,,,,,,,,,,0.05337447610696544,0.037559186749450024,-0.004436602348942831,0.005517113975437304,20.843886477650322,-0.14864159064707394
2015-12-30,,,,,,,,,,,,,0.043523105778283666,0.03809778732533742,-0.013407777539376498,-0.013407777539376498,25.00703542954467,0.25498070602506573
2015-12-31,,,,,,,,,,,,,0.030294609164444264,0.038596288173593285,-0.02568925249373577,-0.019645103874672998,11.115801397474222,2.3267282523028285
2016-01-04,,,,,,,,,,,,,0.008441461941762984,0.038901562872732276,-0.046245008732837656,-0.023780989883282366,-3.700576846128296,3.9994528830958416
2016-01-05,,,,,,,,,,,,,0.006616400025251101,0.03881188575225081,-0.0479000511910147,-0.04773487737166615,-13.578162341863312,2.334834923435025
2016-01-06,,,,,,,,,,,,,-0.003088361583186372,0.03800541386114786,-0.057045396145978366,-0.05260293776503977,-31.274330450131092,6.680400525594237
2016-01-07,,,,,,,,,,,,,-0.03420627189701131,0.036705165878579304,-0.08657261403894245,-0.08234948856859858,-37.5162203000874,0.46275970744966344
2016-01-08,,,,,,,,,,,,,-0.042098295383738105,0.03512816653684969,-0.09406313138330036,-0.07584670505851454,-30.566369088947155,3.842481754555493
2016-01-11,,,,,,,,,,,,,-0.0391531575241042,0.03340517122612385,-0.0912759138398217,-0.07717257082896578,-25.933134948186993,3.3616695064450397
2016-01-12,,,,,,,,,,,,,-0.028046850047399596,0.03190041917578035,-0.08073663784176166,-0.044477400151069824,-22.84431218768022,3.836963022248355
2016-01-13,,,,,,,,,,,,,-0.061395837994296265,0.030048597351218786,-0.11244140748649256,-0.08437479613596055,-15.22954145845348,0.0
2016-01-14,,,,,,,,,,,,,-0.0413767434748783,0.028204906622543602,-0.09354076532142486,-0.07053837761562587,-10.153027638968988,5.623284119193556
2016-01-15,,,,,,,,,,,,,-0.07098407871408452,0.025819387540660488,-0.12167441025057812,-0.11258159546881497,-6.768685092645993,0.0
2016-01-19,,,,,,,,,,,,,-0.0688181179402898,0.023464727980702094,-0.11975825637732052,-0.09750155554351359,-4.512456728430662,0.0
2016-01-20,,,,,,,,,,,,,-0.07148567497037817,0.02116392894619268,-0.12245817419096283,-0.08267333144180289,-3.0083044856204415,0.0
2016-01-21,,,,,,,,,,,,,-0.07038700712605994,0.018852842235511647,-0.12158703890488465,-0.09185060665972611,-2.0055363237469614,0.0
2016-01-22,,,,,,,,,,,,,-0.043381090221100815,0.01720573138440007,-0.09615366986865936,-0.07165858327414465,-1.3370242158313077,0.0
2016-01-25,,,,,,,,,,,,,-0.057393245553302386,0.015430859783705175,-0.10956724829246312,-0.09217630538201405,-0.8913494772208719,0.0
2016-01-26,,,,,,,,,,,,,-0.04874519670464339,0.013828129324825023,-0.10155386357522977,-0.08384392965228815,-0.5942329848139146,0.0
2016-01-27,,,,,,,,,,,,,-0.07218640503682272,0.012060497211320742,-0.12393890365289573,-0.10619392468410993,-0.39615532320927654,0.0
2016-01-28,,,,,,,,,,,,,-0.058899036418526896,0.01087812336756433,-0.11157055866384291,-0.10761138523942626,-0.26410354880618436,0.0
2016-01-29,,,,,,,,,,,,,-0.039119187807639344,0.009729411190620096,-0.09301804118026369,-0.08069216625520736,-0.1760690325374562,0.0
2016-02-01,,,,,,,,,,,,,-0.03642671793202912,0.008599229458326363,-0.09057923478170193,-0.06660090987813827,-0.1173793550249709,0.0
2016-02-02,,,,,,,,,,,,,-0.057151126307271705,0.006685332257794663,-0.11026371250301148,-0.06712279815712241,-0.0782529033499806,0.0
2016-02-03,,,,,,,,,,,,,-0.061453120473846656,0.004761591683136279,-0.11453208920356583,-0.06998428904014065,-0.0521686022333204,0.0
2016-02-04,,,,,,,,,,,,,-0.06130402045530936,0.0027149130064902938,-0.11461924570168791,-0.06105686246230213,-0.0347790681555469,0.0
2016-02-05,,,,,,,,,,,,,-0.09349622527602808,0.0002659574826684441,-0.14536550871464715,-0.06436515433993273,-0.0231860454370313,0.0
2016-02-08,,,,,,,,,,,,,-0.10687611660203478,-0.002356134742764193,-0.15843081922524815,-0.07105096400396271,-0.015457363624687501,0.0
2016-02-09,,,,,,,,,,,,,-0.10909912911066821,-0.004973600955985091,-0.1610440102359112,-0.07677588550656256,-0.010304909083125001,0.0
2016-02-10,,,,,,,,,,,,,-0.10515049094124795,-0.007585090067363298,-0.1578211534335363,-0.0838546588115906,-0.00686993938875,0.0
2016-02-11,,,,,,,,,,,,,-0.10592315576251732,-0.010175623883229568,-0.15904041340110298,-0.05250245595915548,-0.0045799595925,0.0
2016-02-12,,,,,,,,,,,,,-0.09187003771595414,-0.012805937695441139,-0.1462367872324396,-0.05813391258537992,-0.003053306395,0.0
2016-02-16,,,,,,,,,,,,,-0.07111230310261563,-0.015076671172418066,-0.12698737584316933,-0.006048970512298135,-0.0020355375966667,0.0
2016-02-17,,,,,,,,,,,,,-0.04982396073576778,-0.016608568467530005,-0.10721567000788057,0.014249024725662585,-0.0013570250644445,0.0
2016-02-18,,,,,,,,,,,,,-0.060362494687385526,-0.018783144057201162,-0.1174063200134523,0.005756824380254377,-0.0009046833762963001,0.0
2016-02-19,,,,,,,,,,,,,-0.05736257319807658,-0.020901133303341535,-0.11479327223450353,0.007734137554062714,-0.0006031222508641517,0.0
2016-02-22,,,,,,,,,,,,,-0.04194276408859199,-0.022823876765716844,-0.10042154525821378,-0.0047219037653605245,-0.0004020815005761011,0.0
2016-02-23,,,,,,,,,,,,,-0.05749690591098966,-0.024635004484266476,-0.11522898310925689,-0.006358408095318291,-0.0002680543337173341,0.0
2016-02-24,,,,,,,,,,,,,-0.048262649980002514,-0.02634504117246894,-0.10677995913312732,-0.005816815662087471,-0.0001787028891448894,0.0
2016-02-25,,,,,,,,,,,,,-0.03871648983082976,-0.027449709142349787,-0.09798281047550927,0.029628176945209805,-0.00011913525942989292,-8.527447648457084
2016-02-26,,,,,,,,,,,,,-0.039766248155318484,-0.02875046182457497,-0.09911484232909662,0.014019927475628746,-7.942350628664352e-05,-9.853874517480719
2016-02-29,,,,,,,,,,,,,-0.0481947034368595,-0.030298556360495943,-0.10706078648139394,-0.01565370588637993,-5.2949004191095696e-05,-10.704864853243834
2016-03-01,,,,,,,,,,,,,-0.01750965432981655,-0.031622899156726114,-0.07839937436993971,0.013217210250425326,-3.529933612739713e-05,-10.591049918853315
2016-03-02,,,,,,,,,,,,,-0.01700588671958214,-0.032634532510819714,-0.07805104603793178,0.03602500150317134,-2.353289075159809e-05,-10.856815762521478
2016-03-03,,,,,,,,,,,,,-0.018700499051576447,-0.03325414496913004,-0.07585287219926462,0.039051831539812065,-1.568859383439873e-05,-3.1495896884853067
2016-03-04,,,,,,,,,,,,,-0.018172997115614375,-0.03410038480953825,-0.07550290840415219,0.03954763095920333,11.111100652048552,-4.267833101854464
2016-03-07,,,,,,,,,,,,,-0.024025008670025327,-0.03517112060318062,-0.0811898740259821,0.07032157037700215,18.51851154581015,-8.440359429303996
2016-03-08,,,,,,,,,,,,,-0.03185912955990011,-0.03649400476866649,-0.0888011729434034,0.07793419830915371,12.345674363873432,-6.018806441322596
2016-03-09,,,,,,,,,,,,,-0.025414039548721568,-0.03772412612168452,-0.0829395491315359,0.08824757133535499,8.230449575915621,-5.814454256325888
2016-03-10,,,,,,,,,,,,,-0.02673441196626103,-0.039022555402998704,-0.08433926044197726,0.0824284184845323,16.598077495054856,-6.673884366803321
2016-03-11,,,,,,,,,,,,,-0.009550409887793765,-0.0403139986670592,-0.06832875850685372,0.10295167741169053,16.62094055225879,-17.414734535250375
2016-03-14,,,,,,,,,,,,,-0.0077293298595885185,-0.04139984553222931,-0.06675388546134575,0.08824748916383918,16.636182590394753,-13.360893676483172
2016-03-15,,,,,,,,,,,,,-0.007983193044454828,-0.042258487684512125,-0.0671040650614706,0.06385293974330564,27.757455060263176,-16.23759659332279
2016-03-16,,,,,,,,,,,,,0.0009476097713749798,-0.0425273396097029,-0.05879240694379961,0.049561240894848035,35.17163670684213,-17.04238076756451
2016-03-17,,,,,,,,,,,,,0.0004681532499215546,-0.042784843090394875,-0.05931753247397864,0.06108740037121074,34.55886891567252,-14.193596560382218
2016-03-18,,,,,,,,,,,,,0.0021227821725338103,-0.04280853322074918,-0.057843152629246,0.05961335659563516,28.59480149933724,-0.4591190050194882
2016-03-21,,,,,,,,,,,,,0.0060709562463237,-0.0421787575112893,-0.05415770656244334,0.046763583913368434,24.618756555113706,1.2962300841946046
2016-03-22,,,,,,,,,,,,,0.009151683223248108,-0.04135354954368409,-0.05126196297102503,0.06754046594407925,27.523615481186923,-0.028014903681565784
2016-03-23,,,,,,,,,,,,,0.0008355465953184815,-0.04076335636846273,-0.0590716586298482,0.04873801932558486,18.349076987457934,1.749974316844657
2016-03-24,,,,,,,,,,,,,0.001096655096653354,-0.04040209606761247,-0.05880844844972155,0.03880044613764455,6.67716243608308,1.1808761989362182
2016-03-28,,,,,,,,,,,,,-0.00024676128826817134,-0.03931903466003994,-0.05157819626209603,0.038651338866555696,4.451441624055391,-0.17979554082927507
2016-03-29,,,,,,,,,,,,,0.015790723214423652,-0.03838875017468224,-0.024201232531837036,0.0649058172380661,8.523183304925823,-3.272183078228636
2016-03-30,,,,,,,,,,,,,0.02065328891976037,-0.03682223630536696,0.0,0.03681252810121838,5.682122203283882,-1.1827269161211404
2016-03-31,,,,,,,,,,,,,0.019057385451769937,-0.03534363728661538,-0.0014636342912760503,0.03490386128889256,14.899192579967043,-1.7306586865768736
2016-04-01,,,,,,,,,,,,,0.02975262730681494,-0.033617146548205024,0.0,0.04787851209164118,21.04390616442248,10.052647603662464
2016-04-04,,,,,,,,,,,,,0.02573731962466752,-0.03195570627613742,-0.0038061017074048076,0.04349502044026532,19.58482633183722,-7.092503238143237
2016-04-05,,,,,,,,,,,,,0.01587730735886428,-0.030916537784125953,-0.01341101530611788,0.03983047702528708,13.05655088789149,-10.746628559656301
2016-04-06,,,,,,,,,,,,,0.032496394568401143,-0.029362319041449925,0.0,0.06575398354808337,8.704367258594317,-13.728291750635144
2016-04-07,,,,,,,,,,,,,0.01769515394941923,-0.028167663257502418,-0.014367092798912684,0.043728030187805356,5.80291150572954,-15.012189145658397
2016-04-08,,,,,,,,,,,,,0.016989558388177173,-0.02650202004027713,-0.015089914145890782,0.04455691377508719,3.8686076704863552,-29.680068142683552
