date,model_version,expert,expected_timing_alpha_60d_pct,regime_baseline_60d_pct,expected_net_return_60d_pct,raw_probability,probability_positive,forecast_percentile,alpha_demand_margin_pct,risk_cap_margin_pct,alpha_raw_target_margin_pct,alpha_reasons,risk_reasons,model_train_end,calibration_method,calibration_samples,calibration_brier,calibration_ece
2014-08-18,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-19,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-20,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-21,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-22,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-25,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-26,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-27,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-28,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-08-29,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-02,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-03,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-04,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-05,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-08,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-09,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-10,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-11,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-12,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-15,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-16,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-17,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-18,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-19,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-22,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-23,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-24,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-25,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-26,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-29,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-09-30,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-01,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-02,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-03,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-06,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-07,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-08,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-09,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-10,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-13,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-14,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-15,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-16,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-17,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-20,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-21,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-22,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-23,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-24,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-27,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-28,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-29,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-30,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-10-31,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-03,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-04,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-05,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-06,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-07,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-10,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-11,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-12,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-13,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-14,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-17,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-18,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-19,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-20,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-21,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-24,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-25,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-26,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-11-28,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-01,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-02,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-03,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-04,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-05,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-08,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-09,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-10,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-11,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-12,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2014-12-15,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-16,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap', 'VIX_Backwardation_Cap']",,,,,
2014-12-17,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2014-12-18,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-19,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-22,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-23,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,3.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-24,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,4.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-26,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-29,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-30,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,3.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2014-12-31,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-01-02,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-05,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-01-06,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-07,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-08,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-09,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-12,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-13,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-14,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-15,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-16,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-20,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-21,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-22,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-23,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-26,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-27,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-28,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-29,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-01-30,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-02,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-03,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-04,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-05,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-06,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-02-09,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-10,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-11,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-12,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-13,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-17,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-18,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-19,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-20,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-23,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-24,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-02-25,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-02-26,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-02-27,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,1.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-02,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-03,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Liquidity_Below_45_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-04,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-05,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-06,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,4.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-09,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,4.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-10,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-11,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-03-12,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-03-13,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-03-16,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-03-17,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-03-18,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,2.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap', 'Weak_Regime_Cap']",,,,,
2015-03-19,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
2015-03-20,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],"['Risk_Above_55_Penalty', 'Coverage_Below_80_Cap']",,,,,
2015-03-23,v2_relative_alpha_calibrated_experts_sensitivity,,,,,,,,0.0,0.0,0.0,['Forecast_Unavailable'],['Hard_Risk_Cap_Zero'],,,,,
